Guid,SCODE,TeamId,AnalystId,StartDate,EndDate,Country,Sector,StockGroupName
2C1629ED-2FDB-40DD-B340-8C951567A7F3,,2,22,2024-12-31 00:00:00,,China,Financials,Future Land Development Holdings Ltd.
A44C2752-2496-4517-8FB0-8CB4E6783F7B,,2,22,2024-12-31 00:00:00,,China,Financials,"Jinke Property Group Co., Ltd Class A"
BE00AE72-C9F4-41AF-92AD-8CBE7A7D63F8,,2,22,2024-12-31 00:00:00,2025-05-31 00:00:00,China,Financials,"New China Life Insurance Co., Ltd. Class H"
5EED664E-CF88-40ED-A705-8CC66D250857,,2,22,2023-03-31 00:00:00,,Korea,Information Technology,Sk Hynix Inc.
C8B25A86-7B8A-43CA-AF9B-8CC9CC5B2656,,2,25,2025-11-30 00:00:00,,Malaysia,Consumer Staples,Sime Darby Plantation Bhd.
D3F54933-4960-4642-8320-8CCD8ECADDDA,,2,8,2020-12-31 00:00:00,,India,Energy,Aegis Logistics Limited
A1A85B58-C5E7-45A6-BD49-8CDB09B19489,,2,3,2020-12-31 00:00:00,,Chile,Utilities,Aes Gener S.A.
64F6D6FB-06AF-4DF2-9784-8CE60508C9A3,,2,8,2019-06-30 00:00:00,,Kuwait,Financials,Salhia Real Estate Co.
9F9180AB-0D01-4587-8F3A-8CEA4670102E,,2,8,2019-06-30 00:00:00,,Kuwait,Industrials,Kuwait National Airlines Company K.S.C
114912D5-8123-4BB2-BFE7-8CF7E724E59C,,2,25,2025-05-31 00:00:00,,China,Financials,C&D International Investment Group Ltd.
0C91CF0C-DDB7-448A-B0EF-8D1427A2D419,,2,4,2020-12-31 00:00:00,2024-12-31 00:00:00,South Africa,Health Care,Aspen Pharmacare Holdings Limited
559B212B-2BE3-4409-9726-8D180E8B8605,,2,8,2023-03-31 00:00:00,2025-11-30 00:00:00,Thailand,Health Care,Bangkok Dusit Medical Services Public Co. Ltd.
E511E340-6D2B-43C3-9123-8D400D6C2CFE,,2,22,2024-12-31 00:00:00,,China,Consumer Discretionary,"G-Bits Network Technology (Xiamen) Co., Ltd. Class A"
4436A51E-106E-4721-95AA-8D47A8BDDCAE,,2,8,2025-05-31 00:00:00,,Saudi Arabia,Financials,Gulf Insurance Group - Gig
AC4E8591-A250-4861-9126-8D48AB28F72E,,2,27,2025-11-30 00:00:00,,China,Information Technology,"Inspur Electronic Information Industry Co., Ltd. Class A"
DE8CD7CB-9D01-476E-9916-8D535F5E1CB4,,2,4,2019-06-30 00:00:00,,Poland,Materials,Grupa Azoty Spolka Akcyjna
2215A00B-50A0-4BBF-95C5-8D5624926641,,2,22,2024-12-31 00:00:00,,Brazil,Consumer Discretionary,Arezzo Industria E Comercio S.A.
1EA3FFAD-8601-45D4-AB9E-8D5A3B2C4EB0,,2,4,1900-01-01 00:00:00,,Egypt,Consumer Staples,Arab Cotton Ginning Co.
7A8CE856-49D1-4638-93A2-8D6FE5994CDC,,2,8,2021-12-31 00:00:00,,Pakistan,Financials,Habib Bank Limited
69A75ED2-2AA6-417F-A402-8D7319465203,,2,8,2019-06-30 00:00:00,,Kuwait,Financials,Asiya Capital Investments Company (K.S.C)
9FDC400E-8EB0-4FF3-AACC-8D750740D0EB,,2,3,2024-12-31 00:00:00,,Argentina,Financials,Banco Macro Sa Adr
C336C871-53CB-4005-BCBE-8D78EE3AE77F,,2,27,2025-11-30 00:00:00,,China,Materials,"Shanjin International Gold Co., Ltd. Class A"
17F4CAC0-E5E9-4AC9-A94E-8D943C882EC7,,2,22,2024-12-31 00:00:00,,Brazil,Consumer Discretionary,Infracommerce Cxaas Sa
E84CFF64-1E68-46CA-9863-8D984B8E282B,,2,18,2020-12-31 00:00:00,,China,Materials,"Csg Holding Co., Ltd. Class B"
D8D9428E-EABB-45AA-AEBE-8D99B3C7FD56,,2,3,1900-01-01 00:00:00,,Argentina,Energy,Ypf Sa Sponsored Adr Class D
2B3C4B34-788B-430C-ADFE-8DAC79911CE3,,2,8,2023-03-31 00:00:00,,Indonesia,Materials,Pt Akr Corporindo Tbk
DCF94DEC-5B60-49F7-98FB-8DB6B2D7C95A,,2,22,2023-03-31 00:00:00,,Taiwan,Information Technology,Alchip Technologies Ltd.
215E509F-04BF-45D0-AD78-8DBA12610CD6,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,China,Financials,Bank Of China Limited Class A
40667926-5234-42E2-AC4F-8DBE9326F721,,2,18,2014-12-31 00:00:00,2020-12-31 00:00:00,China,Health Care,"Shenzhen Salubris Pharmaceuticals Co., Ltd. Class A"
FB6F0619-FF63-4D84-8C3F-8DBEA565E396,,2,3,2020-12-31 00:00:00,,Russia,Materials,Polymetal International Plc
574CF91A-DCFD-4FDC-AD9E-8DBFBCC4C5B2,,2,18,2014-12-31 00:00:00,2023-03-31 00:00:00,China,Industrials,China State Construction International Holdings Limited
DD483291-25AE-49DA-BD5B-8DE6A6E4C9AC,,2,22,2024-12-31 00:00:00,,China,Consumer Staples,"Shede Spirits Co., Ltd. Class A"
205E67BF-ADF2-40FC-B9C7-8DE9E1D927A2,,2,8,2023-03-31 00:00:00,,Indonesia,Financials,Pt Sarana Menara Nusantara Tbk
E072A950-D2A9-45F7-B10D-8DF3E256B944,,2,18,2020-12-31 00:00:00,2023-03-31 00:00:00,China,Materials,"Zijin Mining Group Co., Ltd. Class H"
FC0980F3-1CEE-4D7C-AB97-8DFA610E4E3D,,2,8,2021-12-31 00:00:00,,India,Utilities,Adani Transmission Ltd
1803C784-139E-4E23-AE6F-8DFBE9B2A8A9,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,China,Consumer Discretionary,Chongqing Changan Automobile Company Limited Class A
E04DF185-4FBC-4DE1-ACC2-8DFD2CB959BE,,2,8,2019-06-30 00:00:00,2025-05-31 00:00:00,Oman,Consumer Staples,Oman Flour Mills
C585E080-D576-47D5-B6C6-8E0350B74E7C,,2,18,2020-12-31 00:00:00,,China,Health Care,"Cansino Biologics, Inc. Class H"
6D9EF97D-29E9-445A-BE89-8E13061C1715,,2,3,2025-05-31 00:00:00,,United Arab Emirates,Industrials,Aramex Pjsc
9CD3B9C8-7878-4FE2-862D-8E215C2A4A50,,2,22,2024-12-31 00:00:00,,China,Information Technology,"Shenzhen Longsys Electronics Co., Ltd. Class A"
70CBCC8D-32A7-4618-AF22-8E223A5A9A11,,2,22,2024-12-31 00:00:00,2025-05-31 00:00:00,China,Financials,"Bank Of Hangzhou Co., Ltd. Class A"
5420296D-5D6C-4784-A9FB-8E29EED062B7,,2,18,2014-12-31 00:00:00,2023-03-31 00:00:00,China,Health Care,"Zhangzhou Pientzehuang Pharmaceutical Co., Ltd. Class A"
1C67562A-12B6-48F1-AE17-8E307263EC6B,,2,22,2024-12-31 00:00:00,2025-05-31 00:00:00,China,Consumer Discretionary,Netease Inc
5C41C84F-B551-42AA-BC04-8E33BCF477FF,,2,25,2025-11-30 00:00:00,,Malaysia,Utilities,Petronas Gas Bhd.
2E599A06-80FE-4F97-9004-8E462B8EAD40,,2,22,2024-12-31 00:00:00,,Brazil,Financials,Itausa Sa Non-Cum Perp Pfd Registered Shs
6B2EC7B5-FCD6-41CD-923E-8E50D029A708,,2,3,1900-01-01 00:00:00,,Saudi Arabia,Industrials,Saudi Transport & Investment Co.
70335A28-4F3B-406F-865A-8E6103290D75,,2,22,2024-12-31 00:00:00,,Brazil,Communication Services,Tim Participacoes Sa
C2CA958C-3225-4C6D-80C5-8E6D3BFAD795,,2,22,2023-03-31 00:00:00,,China,Information Technology,"China Zhenhua (Group) Science & Technology Co., Ltd. Class A"
AA9DCB0F-957E-4E82-BA06-8E718498E1D9,,2,25,2025-11-30 00:00:00,,Malaysia,Energy,Sapurakencana Petroleum Bhd.
049641D9-C7B8-466D-AC3E-8E71B2D8AB97,,2,4,2020-12-31 00:00:00,2025-11-30 00:00:00,Malaysia,Health Care,Kossan Rubber Industries Bhd.
68E44DC9-CDA5-4635-8AC6-8E812B442C47,,2,22,2025-11-30 00:00:00,,South Africa,Health Care,Netcare Limited
6230503F-8A93-4FB7-9FFA-8E890BDAC6F4,,2,4,2020-12-31 00:00:00,2025-11-30 00:00:00,Malaysia,Utilities,Tenaga Nasional Bhd.
90D53625-470F-43A4-8132-8E9B9A783B58,,2,4,2020-12-31 00:00:00,,United Arab Emirates,Energy,Shelf Drilling Ltd.
EAB51CEC-1935-4113-9DEA-8EA0C4CF2A98,,2,18,2020-12-31 00:00:00,,China,Health Care,China National Accord Medicines Corporation Ltd Class A
2493DA7D-348D-401A-963A-8EA17F7544B7,,2,8,2024-11-30 00:00:00,,Thailand,Consumer Discretionary,Central Plaza Hotel Public Co. Ltd.(Alien Mkt)
AE84A0C7-4C58-436C-B219-8EACAAE5A025,,2,22,2024-12-31 00:00:00,,Brazil,Utilities,Tractebel Energia S.A.
E8E9FC6E-79A8-43F7-BB7A-8EAF712012AC,,2,3,1900-01-01 00:00:00,2019-04-30 00:00:00,Pakistan,Consumer Staples,Engro Foods Ltd
25F65C51-3FC8-4836-B453-8EB0011EBBB1,,2,25,2025-05-31 00:00:00,,China,Consumer Discretionary,"Huizhou Desay Sv Automotive Co., Ltd. Class A"
B318B7C3-7860-40F9-8A85-8EB5D11A4F85,,2,3,2021-12-31 00:00:00,,United Arab Emirates,Industrials,Doric Nimrod Air Three Ltd.
D86244C1-500E-49AF-95C4-8EBEF608E0B4,,2,3,2025-11-30 00:00:00,,South Africa,Materials,Anglogold Ashanti Limited
D9B7F1E5-78AD-4F55-9C24-8EC46DAAF1B0,,2,22,2024-12-31 00:00:00,,China,Consumer Discretionary,China Merchants Property Operation & Service Company Limited Class A
ED66C53A-59EB-4131-A7A1-8EC80A08C017,,2,18,2020-12-31 00:00:00,,China,Materials,"Tianqi Lithium Industries, Inc. Class A"
9E189CDF-165B-4B06-8C92-8EDB009C031D,,2,4,2025-05-31 00:00:00,2025-11-30 00:00:00,South Africa,Materials,Sibanye-Stillwater
B622ED37-BC50-4283-AEA1-8EDB18E245A7,,2,8,2020-12-31 00:00:00,,Indonesia,Financials,Pt Bank Danamon Indonesia Tbk Class A
2BBD0BDC-67B3-4F29-BA0C-8EDB952CE095,,2,22,2024-12-31 00:00:00,,China,Consumer Discretionary,"Winning Health Technology Group Co.,Ltd. Class A"
DC7ABB45-3CC1-4FF3-938B-8EE124887006,,2,25,2025-05-31 00:00:00,,China,Financials,"Southwest Securities Co., Ltd. Class A"
BDFCA987-F8EB-42AB-AFCF-8EE7DA31D5EE,,2,4,2025-05-31 00:00:00,2025-11-30 00:00:00,South Africa,Consumer Staples,Rhodes Food Group Holdings Ltd.
7B68DB63-A642-4F53-BF8F-8EE87E0802FC,,2,3,1900-01-01 00:00:00,,Saudi Arabia,Consumer Discretionary,Saudi Co. For Hardware
03C823C0-96A5-4592-A101-8EF0A2775B7C,,2,4,2020-12-31 00:00:00,2025-11-30 00:00:00,Malaysia,Energy,Bumi Armada Bhd.
8A5B9E75-730B-47C0-95F7-8EFF3873D926,,2,22,2023-03-31 00:00:00,,China,Consumer Discretionary,"Sangfor Technologies, Inc. Class A"
F60BAF58-F49B-45C1-9C95-8F14BB8CF33E,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,Taiwan,Consumer Discretionary,Ruentex Industries Limited
B2D8F182-7F16-463D-BA19-8F15CC5B9977,,2,22,2023-02-28 00:00:00,,Korea,Health Care,"Hanmi Pharmaceutical Co., Ltd."
EEADF1A3-94EF-4595-AA5F-8F1803886379,,2,8,2019-06-30 00:00:00,2025-05-31 00:00:00,United Arab Emirates,Consumer Staples,Agthia Group Pjsc
CCAAABC8-4F8F-4849-B245-8F276A2D3B66,,2,3,2020-12-31 00:00:00,,Chile,Consumer Discretionary,S.A.C.I. Falabella
D2AD95E3-F987-4D55-B5A7-8F2A15273233,,2,4,2018-12-31 00:00:00,,Egypt,Information Technology,Fawry For Banking Technology And Electro
EF5D995C-CF9B-4563-9DE3-8F2A81434269,,2,22,2024-12-31 00:00:00,,China,Consumer Discretionary,"Hangzhou Great Star Industrial Co., Ltd. Class A"
6C396F21-45EC-4B3B-935B-8F2AEC645AA7,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,China,Consumer Discretionary,Ningbo Joyson Electronic Corp. Class A
3A1DAB86-B926-4692-A0E7-8F30CC5E87C9,,2,22,2023-03-31 00:00:00,,China,Real Estate,China Jinmao Holdings Group Limited
A67411FA-B704-4A2D-8A8E-8F311BAF466C,,2,22,2023-03-31 00:00:00,,Korea,Information Technology,"Sd Biosensor, Inc."
B54C2AFC-2DA3-45B3-B365-8F3D54BA3AC0,,2,22,2024-12-31 00:00:00,,Brazil,Financials,Aliansce Sonae Shopping Centers S.A.
2B7956BD-E289-44BC-AFA8-8F3DAA14B6C4,,2,22,2009-12-31 00:00:00,2025-05-31 00:00:00,China,Financials,"Qifu Technology, Inc."
4F6D33AE-CF8E-4933-B28C-8F470727B67E,,2,4,2025-05-31 00:00:00,2025-11-30 00:00:00,South Africa,Real Estate,New Europe Property Investments Plc
135EA042-B7D1-47E0-AED5-8F489691A308,,2,8,2020-12-31 00:00:00,2023-03-31 00:00:00,Philippines,Utilities,Energy Development Corp.
B483E448-21EF-46ED-95FA-8F52DB14204A,,2,22,2023-03-31 00:00:00,,Korea,Industrials,"Hyundai Mipo Dockyard Co., Ltd"
1B821BBF-4F09-4409-8A86-8F550190566A,,2,4,1900-01-01 00:00:00,,Nigeria,Energy,Forte Oil Plc
3971E064-C4D6-455D-B6E4-8F567AF48947,,2,3,2025-11-30 00:00:00,,South Africa,Materials,African Rainbow Minerals Limited
FD808E97-3898-453B-88E3-8F5DA6AB9F70,,2,3,2018-12-31 00:00:00,,Saudi Arabia,Financials,Alinma Tokio Marine Co.
B79C1C74-A242-49D1-BFA4-8F63CC68748B,,2,18,2020-12-31 00:00:00,2023-03-31 00:00:00,Taiwan,Industrials,Yang Ming Marine Transport Corp.
7A248672-19E7-4477-9B27-8F779636B946,,2,18,2020-12-31 00:00:00,,Korea,Industrials,Posco Daewoo Corporation
68547EC0-FA90-442E-9FBE-8F7EF9AA4CDC,,2,20,2023-03-31 00:00:00,2024-12-31 00:00:00,China,Industrials,"Spring Airlines Co., Ltd. Class A"
F5668323-A49D-4BAE-8A60-8F8FC1CEFF2B,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,China,Financials,A-Living Services Co. Ltd. Class H
E4DD57F8-9F72-4F1D-A443-8F9AD6052490,,2,4,2019-06-30 00:00:00,,Czech Republic,Consumer Discretionary,Pegas Nonwovens Sa
1071080A-F6FF-456D-AF5D-8FA6E49AD0EB,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,Taiwan,Consumer Discretionary,Feng Tay Enterprise Co. Ltd.
3DBAD24C-E165-4F4E-ABED-8FADE57FB4FB,,2,22,2023-03-31 00:00:00,,China,Utilities,"Datang International Power Generation Co., Ltd. Class A"
8BFCE49D-88DA-4A72-8C2A-8FB2CC80E0FF,,2,4,2018-12-31 00:00:00,2025-11-30 00:00:00,Vietnam,Financials,Vietnam Infra Ltd
016F6F39-C62A-4C00-A328-8FB5EC7F6DE5,,2,22,2023-03-31 00:00:00,2025-05-31 00:00:00,China,Industrials,"Hangzhou Tigermed Consulting Co., Ltd. Class H"
6C32F4E6-1255-4CCF-B729-8FC461020575,,2,22,2023-03-31 00:00:00,,China,Utilities,"Shenzhen Energy Group Co., Ltd. Class A"
3AE19528-8C7C-4BB3-89C5-8FC6201456A2,,2,4,2020-12-31 00:00:00,,Kenya,Financials,Kcb Group Limited
CC766951-A910-4546-913D-8FD18DC6D7BA,,2,22,2024-12-31 00:00:00,,Taiwan,Financials,Chailease Holding Co. Ltd.
B3EF940D-7478-4DFC-BFA6-8FD2076C5546,,2,18,2021-12-31 00:00:00,2023-03-31 00:00:00,China,Information Technology,Zte Corporation Class H
004E8A31-8AD9-40D5-BC8B-8FD4A1BCF0BF,,2,3,2025-05-31 00:00:00,,United Arab Emirates,Industrials,Ras Al Khaimah Ceramics Psc
DCBA0AEC-6517-4E4D-942F-8FDCD22B545C,,2,8,2025-05-31 00:00:00,,Saudi Arabia,Materials,Alujain Corporation
D1003812-8CBC-4FB3-B367-8FDF78F87ED0,,2,4,2018-12-31 00:00:00,2019-06-30 00:00:00,Bangladesh,Materials,Lafargeholcim Bangladesh
31AF6DE3-7372-4146-B247-8FEA17B27102,,2,4,1900-01-01 00:00:00,,Egypt,Consumer Staples,Eastern Company
BD6DB8F9-852D-488D-95E4-8FFA9887851E,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,China,Consumer Discretionary,"Songcheng Performance Development Co., Ltd. Class A"
F561C5B6-BF4C-459F-98C0-8FFA9E79BCD8,,2,25,2025-05-31 00:00:00,,China,Consumer Discretionary,Nio Inc. Class A
913AC726-EDD3-4D7D-8FCF-900705F5AD0C,,2,4,2019-12-31 00:00:00,,Morocco,Industrials,Sodep-Marsa Maroc Sa
99BE3EBA-7D3A-4243-BCE1-900EABDD8173,,2,20,2022-12-31 00:00:00,2024-12-31 00:00:00,Brazil,Utilities,Companhia De Saneamento Basico Do Estado De Sao Paulo Sabesp
0394786C-1427-4DE4-ADF5-901B22B65ED3,,2,18,2020-12-31 00:00:00,2023-03-31 00:00:00,China,Industrials,"Shanghai International Port (Group) Co., Ltd. Class A"
F108A499-0A35-4DFA-B02F-901E428A16EC,,2,8,2024-12-31 00:00:00,,Qatar,Industrials,Aamal
50702CF4-8AD3-485D-ADF1-901EC1674EA4,,2,4,2019-06-30 00:00:00,,Poland,Energy,Polskie Gornictwo Naftowe I Gazownictwo Sa
86A5E68F-72F0-42D4-9D08-902F49EE0EF1,,2,18,2020-12-31 00:00:00,,China,Materials,Maanshan Iron & Steel Co. Ltd. Class H
13279A0D-5778-4CB4-B963-90304726F747,,2,22,2024-12-31 00:00:00,2025-05-31 00:00:00,China,Consumer Staples,"Guangdong Haid Group Co., Limited Class A"
D111D60A-1051-4422-9187-903105AD65A7,,2,8,2021-12-31 00:00:00,2023-03-31 00:00:00,Malaysia,Financials,Public Bank Bhd.
AEE6E5A4-E12F-49D6-B850-903518D894F7,,2,3,2020-12-31 00:00:00,2025-05-31 00:00:00,Saudi Arabia,Materials,Zahrat Al Waha For Trading Co.
AA3348C1-CC7D-4430-BC8A-903917399114,,2,8,2019-06-30 00:00:00,2025-05-31 00:00:00,Kuwait,Industrials,Agility Public Warehousing Co. K.S.C.
397D492E-039B-4239-B55D-90395B98B461,,2,22,2024-12-31 00:00:00,,Brazil,Energy,Cosan S.A. Industria E Comercio
F6EE4332-B654-4E1E-AB89-903ACF036711,,2,24,2024-12-31 00:00:00,2025-05-31 00:00:00,South Africa,Health Care,Aspen Pharmacare Holdings Limited
68913764-1A10-47AD-B1DA-903B6ABF6899,,2,18,2020-12-31 00:00:00,2023-03-31 00:00:00,China,Materials,Beijing Oriental Waterproof Tech. Co.
F41DEFEC-FB3E-4B1E-BEE3-904F9ED1962D,,2,18,2021-12-31 00:00:00,,China,Information Technology,"Hefei Meyer Optoelectronic Technology, Inc. Class A"
717F1AFF-0305-4000-853C-9057C65601F7,,2,4,2019-12-31 00:00:00,,Tunisia,Consumer Staples,Societe De Production Agricole Teboulba S.A.
7FE3941E-7160-42DA-BB92-905ED9ACB3AF,,2,22,2023-03-31 00:00:00,2025-05-31 00:00:00,China,Industrials,"Zhejiang Dingli Machinery Co., Ltd. Class A"
6C408AA3-7827-4CD0-9AC6-906432179C8F,,2,4,2020-12-31 00:00:00,2024-12-31 00:00:00,South Africa,Health Care,Life Healthcare Group Holdings Limited
30ABF3DD-7833-4377-A1CD-90652BF92174,,2,18,2014-12-31 00:00:00,2020-12-31 00:00:00,China,Health Care,"Cansino Biologics, Inc. Class H"
BC8D46BB-17C3-4EA8-900B-906A1C467F12,,2,24,2024-12-31 00:00:00,2025-05-31 00:00:00,South Africa,Financials,Brait S.E.
43EDCC19-EE6A-4158-8C3E-9074A807DB50,,2,24,2024-12-31 00:00:00,2025-05-31 00:00:00,South Africa,Financials,Rmb Holdings Limited
11DDA4AE-3675-4200-85F5-907D2CDF8D6A,,2,22,2009-12-31 00:00:00,,Korea,Information Technology,"Posco Future M Co., Ltd."
DB73F6F3-6553-4248-9CBE-907E86DE42DD,,2,22,2023-03-31 00:00:00,2025-05-31 00:00:00,China,Industrials,Crrc Corporation Limited Class H
87F22DF8-365A-4210-A671-90B965847F82,,2,4,2025-05-31 00:00:00,2025-11-30 00:00:00,South Africa,Consumer Discretionary,Curro Holdings Ltd.
780410E7-6593-40CC-A582-90BC2CF7D7D6,,2,4,2020-04-30 00:00:00,,Morocco,Consumer Staples,Societe Nouvelle Des Brasseries Du Maroc
930A2A97-B92E-4DB8-B01A-90CA147867A1,,2,3,2018-12-31 00:00:00,,Peru,Health Care,Auna S.A.
C54DB18F-71AD-46EB-8D3E-90D0D9344106,,2,3,2025-11-30 00:00:00,,South Africa,Materials,Impala Platinum
DB1E375B-BDD8-427B-A5EC-90D63F1FF453,,2,22,2023-03-31 00:00:00,,China,Utilities,"Cgn Power Co., Ltd. Class H"
7C54A449-2A74-460B-97CB-90DA2B1E1BBA,,2,22,2024-12-31 00:00:00,2025-05-31 00:00:00,China,Industrials,"Spring Airlines Co., Ltd. Class A"
2FB9651B-669A-42CF-B4FB-90ED6F784986,,2,4,2023-03-31 00:00:00,,Philippines,Consumer Staples,Jg Summit Holdings Inc.
146889BA-9FEE-48C8-879E-91032B8780E1,,2,28,2025-11-30 00:00:00,,Vietnam,Financials,Vndirect Securities Corp.
ED90C86D-E4EC-4B25-ACF5-9105796C79FD,,2,8,2019-06-30 00:00:00,,United Arab Emirates,Financials,Emirates Nbd Pjsc
2608C5C6-1EDC-4492-B679-9107D22AC190,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,China,Financials,Sino-Ocean Land Holdings Ltd.
70A1E507-3EFB-42C6-A926-910EE271AD56,,2,22,2023-03-31 00:00:00,,Korea,Industrials,"Hybe Co., Ltd."
5C957154-501A-4BFE-A45A-9117BD77164C,,2,18,2014-12-31 00:00:00,2020-12-31 00:00:00,China,Health Care,Genscript Biotech Corporation
9E3C06AF-6942-4F27-82F7-9118CD912DC0,,2,4,2018-12-31 00:00:00,,Slovenia,Industrials,Luka Koper D.D.
D56773F5-8E64-483E-80D8-912D5EBDF184,,2,20,2022-12-31 00:00:00,2024-12-31 00:00:00,Brazil,Financials,Nu Holdings Ltd.
235D5E56-9024-436E-98D9-9135F99D4B37,,2,3,2021-12-31 00:00:00,,Mexico,Telecommunications,Telesites Sab De Cv
2A273D8B-533F-475B-9E82-913704651B47,,2,4,2025-05-31 00:00:00,2025-11-30 00:00:00,South Africa,Materials,Omnia Holdings Limited
F7FCCA80-CCBB-4FB4-BB4E-91406BA4D18C,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,Brazil,Consumer Discretionary,Azul Azul S.A.
E98B698D-C624-47CB-824C-9140AD59C8F5,,2,18,2021-12-31 00:00:00,2023-03-31 00:00:00,China,Information Technology,"Shenzhen Goodix Technology Co., Ltd. Class A"
539ECB3A-883E-4FC0-8A55-91481FC30590,,2,8,2016-12-31 00:00:00,,Kuwait,Industrials,Agility (Detached)
3E8013D3-339C-4515-8DDC-91550CDFD145,,2,4,2024-11-30 00:00:00,,Philippines,Real Estate,Rl Commercial Reit
C1F4E4C1-2A0F-400E-88D4-915FC7E7BA5B,,2,4,2025-05-31 00:00:00,2025-11-30 00:00:00,South Africa,Financials,Standard Bank Group Limited
5F1BA203-A65F-4B13-BB00-9161ECAEE2A5,,2,22,2024-12-31 00:00:00,2025-05-31 00:00:00,Hong Kong,Consumer Discretionary,Netease Inc Sponsored Adr
CA180FF2-D3E8-47E9-B739-917ECBFC51EF,,2,28,2025-11-30 00:00:00,,Vietnam,Financials,Ceo Group Jsc
88B18D3E-846C-4339-B034-9182464DC23D,,2,3,2020-12-31 00:00:00,,Mexico,Consumer Staples,Gruma Sab De Cv Class B
71E715E8-E189-40A9-805A-9195C9C67ED2,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,China,Consumer Discretionary,"Anhui Jianghuai Automobile Group Corp., Ltd. Class A"
5A7F326F-18B7-49CB-B0BA-9196A4D2F18E,,2,22,2024-12-31 00:00:00,,China,Financials,"Guangzhou Yuexiu Capital Holdings Group Co., Ltd. Class A"
566B4414-7624-4980-BDAB-919BD1AD7D11,,2,8,2019-06-30 00:00:00,,United Arab Emirates,Industrials,Depa Limited
0509BAA6-BE40-4D2E-B03C-919F54EDC7EE,,2,24,2024-12-31 00:00:00,2025-05-31 00:00:00,South Africa,Financials,Resilient Property Income Fund Limited
49A47D52-C21A-487B-A48F-91A089EE6127,,2,4,2018-12-31 00:00:00,2019-06-30 00:00:00,Bangladesh,Financials,Brac Bank Limited
C4DDA404-A0BD-406C-81C1-91A81C8D5B59,,2,18,2020-12-31 00:00:00,2023-03-31 00:00:00,China,Industrials,Zhejiang Expressway Co. Ltd. Class H
94CD9AA8-B435-4DA0-B792-91ADFEAA4DF6,,2,4,2020-04-30 00:00:00,,Tunisia,Financials,Societe D'assurances Salim
574B5FEA-58AC-4CD2-AE6B-91B4B6AB91AC,,2,22,2024-12-31 00:00:00,2025-05-31 00:00:00,China,Consumer Discretionary,"Zhejiang Leapmotor Technology Co., Ltd. Class H"
D37FFA54-DBCB-4E06-B41B-91C62A914CF6,,2,3,2020-12-31 00:00:00,,Mexico,Real Estate,Cibanco Sa
6670101D-6650-4366-A5A3-91E3B150F7E1,,2,4,1900-01-01 00:00:00,2025-11-30 00:00:00,Vietnam,Energy,Vietnam National Petroleum Group
5B62B663-B68F-4ED1-AAF3-91F30288263A,,2,8,2025-12-31 00:00:00,,Thailand,Financials,Tidlor Holdings
A2A8361B-FB7E-4610-BFFB-91FFE5F2DED7,,2,4,2020-10-31 00:00:00,2025-11-30 00:00:00,Vietnam,Industrials,Viettel Post Jsc
36298272-9CC7-44BB-AE4C-92017078436C,,2,22,2023-03-31 00:00:00,,China,Materials,"Chengtun Mining Group Co., Ltd. Class A"
8FFF9D49-FAE7-45D3-AF58-9207687E11B9,,2,3,1900-01-01 00:00:00,,Argentina,Energy,Tgs Transportador
124A5F03-DC8A-4DA0-A363-921973DB2AB2,,2,18,2021-12-31 00:00:00,2023-03-31 00:00:00,China,Information Technology,Guangzhou Haige Communications Group Incorporated Company Class A
2097BDBE-C856-473D-8580-92201FAD4CB4,,2,8,2020-12-31 00:00:00,,India,Health Care,Aurobindo Pharma Ltd
E5013765-A13D-436F-8880-923265F5ADF9,,2,18,2021-12-31 00:00:00,,China,Industrials,Cimc Enric Holdings Limited
B6D1B2C3-3D2F-493F-B7F5-923B3EEA54E5,,2,3,2023-03-31 00:00:00,,Iceland,Consumer Staples,Sildarvinnslan Hf.
6C4B8141-A790-47C6-8283-9241979E437D,,2,25,2025-05-31 00:00:00,,China,Consumer Discretionary,"Goneo Group Co., Ltd.Class A"
2395A45E-A8CA-4EFB-B8F9-92450314F5F2,,2,22,2023-03-31 00:00:00,,Korea,Communication Services,Lg Uplus Corp
C2CA6F50-B227-4E12-AA43-925693137089,,2,24,2024-12-31 00:00:00,2025-05-31 00:00:00,South Africa,Consumer Discretionary,Mr Price Group Limited
F45C4CB9-6D9F-4B14-AD5D-925A704A4A2E,,2,18,2014-12-31 00:00:00,,China,Health Care,Zai Lab Ltd. Unsponsored Adr
F0EA0841-A25C-4FA6-B88B-9265D982D1F3,,2,3,2024-11-30 00:00:00,,United Arab Emirates,Industrials,Alec Holdings Pjsc
2F71A80C-0CF9-4011-B122-926B5157C896,,2,8,2019-06-30 00:00:00,,Jordan,Financials,Housing Bank For Trade And Finance
